0.035,0.025,0.025,0,3.02E-11,0,0,8.48E-08,-0.00094607
0.051,0.05,0.025,0,3.02E-11,1.79E-14,0,8.43E-06,-0.00094607
0.066,0.065,0.015,0,3.02E-11,1.78E-12,0,0.00025661,-0.00094591
0.09,0.089,0.024,0,3.02E-11,5.42E-11,0,0.00023856,-0.00093498
0.11,0.108,0.019,0,3.02E-11,5.04E-11,0,0.00021926,-0.00093059
0.176,0.128,0.02,0.045,3.02E-11,4.63E-11,0,0.00019841,-0.0009264
0.206,0.16,0.032,0.045,3.02E-11,4.19E-11,0,0.00017557,-0.00092059
0.232,0.185,0.025,0.045,3.02E-11,3.71E-11,0,0.00015009,-0.00091642
0.261,0.215,0.03,0.045,3.02E-11,3.17E-11,0,0.00012085,-0.00091238
0.299,0.253,0.038,0.045,3.02E-11,2.55E-11,0,0.00019145,-0.00090849
0.317,0.271,0.018,0.045,3.02E-11,4.04E-11,0,0.00016787,-0.00090474
0.338,0.292,0.021,0.045,3.02E-11,3.54E-11,0,0.00014136,-0.00090151
0.371,0.324,0.032,0.045,3.02E-11,2.98E-11,0,0.00020342,-0.00089763
0.397,0.351,0.027,0.045,3.02E-11,4.29E-11,0,0.0001811,-0.00089143
0.427,0.38,0.029,0.045,3.02E-11,3.82E-11,0,0.00015631,-0.00088652
0.445,0.398,0.018,0.045,3.02E-11,3.30E-11,0,0.00012809,-0.00088385
0.565,0.418,0.02,0.145,3.02E-11,2.70E-11,0,0.00019532,-0.0008816
0.585,0.439,0.021,0.145,3.02E-11,4.12E-11,0,0.00017216,-0.00087676
0.613,0.467,0.028,0.145,3.02E-11,3.63E-11,0,0.00014623,-0.00087237
0.637,0.491,0.024,0.145,3.02E-11,3.09E-11,0,0.00011638,-0.00086913
0.668,0.522,0.031,0.145,3.02E-11,2.46E-11,0,0.00018927,-0.00086612
0.688,0.541,0.019,0.145,3.02E-11,4.00E-11,0,0.00016544,-0.0008621
0.712,0.566,0.025,0.145,3.02E-11,3.49E-11,0,0.00013858,-0.00085835
0.732,0.585,0.019,0.145,3.02E-11,2.93E-11,0,0.00020157,-0.00085591
0.753,0.606,0.021,0.145,3.02E-11,4.26E-11,0,0.00017906,-0.00085095
0.771,0.625,0.019,0.145,3.02E-11,3.78E-11,0,0.00015402,-0.00084774
0.79,0.643,0.018,0.145,3.02E-11,3.25E-11,0.33333,0.00012544,-0.00084518
